Date,Channel,Campaign Name,Conversions,Spend,Revenue,CTR,CPA,ROAS,AOV,Region,Device Type,Open Rate,Bounce Rate,Creative Format,Creative Size,Season/Event,Video Length,ROI,Year,Month
2022-12-03,Paid Search,Paid Search - 2 - 2022,1183.949613,11487.53602,8398.438957,1.194439165,36.65890068,0.90978903,203.543724,North America,Desktop,,0.304610433,Text,300x250,Holiday Season,,-0.268908585,2022,December
2022-12-03,Paid Social,Paid Social - 2 - 2022,204.7324269,3666.343809,6840.137802,0.905247909,47.73159377,1.650421244,87.52950277,Latin America,Mobile,,,Image,300x250,Holiday Season,,0.865656403,2022,December
2022-12-03,Paid Video,Paid Video - 2 - 2022,959.3468769,11855.07383,8840.705532,1.218396103,33.65973041,0.719232776,91.69600936,North America,Desktop,,,Video,,Holiday Season,30s,-0.254268202,2022,December
2022-12-03,Affiliate Marketing,Affiliate Marketing - 4 - 2022,566.5215818,5766.225268,9705.6512,1.274637431,30.87702193,1.764584653,75.90791744,Europe,Mobile,,,Text,728x90,Holiday Season,,0.683189738,2022,December
2022-12-03,Email Marketing,Email Marketing - 2 - 2022,462.7558907,8066.833821,9551.201655,1.241489789,60.39279003,1.37122297,68.27746119,Latin America,Desktop,0.361256946,,Video,,Holiday Season,30s,0.184008728,2022,December
2022-12-03,Display Ads,Display Ads - 3 - 2022,1450.601155,,,,50.15693793,0.969171857,,Latin America,Tablet,,,Image,320x50,Holiday Season,,,2022,December
2022-12-03,Organic Search,Organic Search - 3 - 2022,570.2889429,,,,45.74607849,0.724167541,,Europe,Mobile,,,Image,300x250,Holiday Season,,,2022,December
2022-12-03,Content Marketing,Content Marketing - 2 - 2022,1661.836747,,,,34.35063073,0.861363833,,Latin America,Tablet,,,Text,320x50,Holiday Season,,,2022,December
2022-12-04,Paid Search,Paid Search - 3 - 2022,274.1471889,3194.248932,5093.019281,0.714305175,21.94652011,1.3126965,156.2720068,North America,Desktop,,0.398322288,Text,300x250,Holiday Season,,0.594434056,2022,December
2022-12-04,Paid Social,Paid Social - 3 - 2022,645.0091183,7418.46577,9440.590615,1.25179167,21.38102014,1.58283031,85.93720683,Europe,Mobile,,,Image,320x50,Holiday Season,,0.272579925,2022,December
2022-12-04,Paid Video,Paid Video - 4 - 2022,557.2762743,3051.910416,2271.46686,0.408232388,42.19275313,0.542466358,73.31918236,North America,Tablet,,,Video,,Holiday Season,30s,-0.255722957,2022,December
2022-12-04,Affiliate Marketing,Affiliate Marketing - 4 - 2022,737.5660225,7208.388778,5221.429374,0.78877693,50.49591235,0.362072483,124.3056544,Europe,Mobile,,,Video,,Holiday Season,30s,-0.275645427,2022,December
2022-12-04,Email Marketing,Email Marketing - 1 - 2022,358.1967759,6703.387607,4194.825076,0.604080901,41.47699452,0.610076584,95.38882814,Latin America,Desktop,0.371833643,,Image,728x90,Holiday Season,,-0.374223106,2022,December
2022-12-04,Display Ads,Display Ads - 1 - 2022,236.6714793,,,,53.39982186,1.887404413,,Asia-Pacific,Mobile,,,Video,,Holiday Season,30s,,2022,December
2022-12-04,Organic Search,Organic Search - 4 - 2022,1483.98158,,,,21.64715651,1.661655629,,Asia-Pacific,Desktop,,,Text,300x250,Holiday Season,,,2022,December
2022-12-04,Content Marketing,Content Marketing - 1 - 2022,656.0055597,,,,34.51943763,0.707820973,,Europe,Desktop,,,Text,728x90,Holiday Season,,,2022,December
2022-12-05,Paid Search,Paid Search - 3 - 2022,334.5799211,3237.523574,4414.385732,0.633037854,29.26521187,1.347026835,126.5953794,North America,Desktop,,0.196396686,Image,728x90,Holiday Season,,0.3635069,2022,December
2022-12-05,Paid Social,Paid Social - 4 - 2022,639.996916,3217.328707,2330.837433,0.383180675,37.85686115,0.602633833,102.8248086,Asia-Pacific,Mobile,,,Video,,Holiday Season,30s,-0.275536432,2022,December
2022-12-05,Paid Video,Paid Video - 1 - 2022,393.9744946,3115.356248,5824.379524,0.748820308,22.74122024,1.608433157,68.22876619,Europe,Tablet,,,Text,300x250,Holiday Season,,0.869570945,2022,December
2022-12-05,Affiliate Marketing,Affiliate Marketing - 3 - 2022,1031.026442,10477.99727,19503.33031,2.485368062,58.15699162,1.499174328,133.4864265,North America,Mobile,,,Video,,Holiday Season,30s,0.861360507,2022,December
2022-12-05,Email Marketing,Email Marketing - 4 - 2022,414.5780465,7268.496099,11141.47942,1.406086047,29.04025826,1.578753059,55.37501173,Asia-Pacific,Desktop,0.332126591,,Text,320x50,Holiday Season,,0.532845209,2022,December
2022-12-05,Display Ads,Display Ads - 4 - 2022,1403.35258,,,,57.05155948,2.099291253,,Europe,Tablet,,,Text,320x50,Holiday Season,,,2022,December
2022-12-05,Organic Search,Organic Search - 2 - 2022,1440.014549,,,,37.16608312,1.772240938,,Asia-Pacific,Mobile,,,Image,728x90,Holiday Season,,,2022,December
2022-12-05,Content Marketing,Content Marketing - 2 - 2022,1163.928909,,,,59.3720642,1.842583788,,Europe,Desktop,,,Video,,Holiday Season,30s,,2022,December
2022-12-06,Paid Search,Paid Search - 3 - 2022,214.8387592,3383.02572,4732.476564,0.63535099,42.17027003,1.607956583,109.7525949,Europe,Tablet,,0.231405726,Text,320x50,Holiday Season,,0.398888733,2022,December
2022-12-06,Paid Social,Paid Social - 4 - 2022,1640.145076,5772.808107,5116.843732,0.683019692,57.29857522,1.011691494,87.79617241,Asia-Pacific,Tablet,,,Text,300x250,Holiday Season,,-0.113630033,2022,December
2022-12-06,Paid Video,Paid Video - 4 - 2022,439.9572015,3575.449659,3066.114275,0.407725035,19.93271356,0.807073857,59.70082721,Latin America,Tablet,,,Image,300x250,Holiday Season,,-0.142453518,2022,December
2022-12-06,Affiliate Marketing,Affiliate Marketing - 1 - 2022,204.3756559,3843.07822,3177.714075,0.44715944,50.0208458,0.859836064,54.10979014,Asia-Pacific,Mobile,,,Image,728x90,Holiday Season,,-0.173133126,2022,December
2022-12-06,Email Marketing,Email Marketing - 2 - 2022,148.1163493,6343.750905,9340.055537,1.195716161,55.88885824,1.766297155,64.90434857,Asia-Pacific,Mobile,0.290338276,,Image,728x90,Holiday Season,,0.472323816,2022,December
2022-12-06,Display Ads,Display Ads - 4 - 2022,796.0593546,,,,25.91527813,0.843232448,,Latin America,Desktop,,,Image,300x250,Holiday Season,,,2022,December
2022-12-06,Organic Search,Organic Search - 4 - 2022,1558.432027,,,,23.78031166,0.73698408,,North America,Tablet,,,Text,728x90,Holiday Season,,,2022,December
2022-12-06,Content Marketing,Content Marketing - 1 - 2022,1630.524606,,,,36.95332426,1.014704467,,Asia-Pacific,Tablet,,,Video,,Holiday Season,30s,,2022,December
2022-12-07,Paid Search,Paid Search - 1 - 2022,389.1794456,9390.844098,8564.474993,1.159055121,57.22400311,1.050065344,104.3498008,North America,Tablet,,0.258552847,Text,320x50,Holiday Season,,-0.087997319,2022,December
2022-12-07,Paid Social,Paid Social - 1 - 2022,1521.994794,2636.054282,3493.848129,0.512854888,41.5946672,1.216974833,43.19043586,Latin America,Tablet,,,Image,320x50,Holiday Season,,0.325408264,2022,December
2022-12-07,Paid Video,Paid Video - 1 - 2022,551.282091,8642.700991,15971.77978,2.078200163,41.46211352,2.181377508,137.7163818,Asia-Pacific,Mobile,,,Text,728x90,Holiday Season,,0.848007909,2022,December
2022-12-07,Affiliate Marketing,Affiliate Marketing - 4 - 2022,860.3042523,6905.543635,11646.21647,1.551129656,25.79550388,1.181100001,71.40936339,Latin America,Mobile,,,Video,,Holiday Season,30s,0.686502481,2022,December
2022-12-07,Email Marketing,Email Marketing - 2 - 2022,191.8752852,4631.528173,7534.400702,0.960424962,19.78370805,1.727255153,56.044596,North America,Tablet,0.387544538,,Video,,Holiday Season,30s,0.62676344,2022,December
2022-12-07,Display Ads,Display Ads - 3 - 2022,104.0538462,,,,52.64627769,1.451985384,,Asia-Pacific,Mobile,,,Text,728x90,Holiday Season,,,2022,December
2022-12-07,Organic Search,Organic Search - 2 - 2022,1380.531223,,,,23.69390128,1.250896972,,Latin America,Mobile,,,Text,728x90,Holiday Season,,,2022,December
2022-12-07,Content Marketing,Content Marketing - 2 - 2022,897.8471618,,,,45.30899876,0.75177244,,Latin America,Desktop,,,Video,,Holiday Season,30s,,2022,December
2022-12-08,Paid Search,Paid Search - 4 - 2022,632.3099493,7679.360528,13923.14123,1.768455269,56.63372969,2.144582459,98.75862358,Asia-Pacific,Tablet,,0.332813254,Video,,Holiday Season,30s,0.813059978,2022,December
2022-12-08,Paid Social,Paid Social - 3 - 2022,324.5961305,1945.398094,1552.359493,0.272276598,28.34368547,0.98593342,94.95881088,Asia-Pacific,Mobile,,,Video,,Holiday Season,30s,-0.20203505,2022,December
2022-12-08,Paid Video,Paid Video - 2 - 2022,253.3002492,3623.454968,2677.270247,0.447254766,46.92652623,0.492450739,44.93553896,Asia-Pacific,Tablet,,,Image,300x250,Holiday Season,,-0.261127772,2022,December
2022-12-08,Affiliate Marketing,Affiliate Marketing - 3 - 2022,423.4549195,13739.5654,22832.6109,2.839673317,23.02053664,1.349997176,64.68578495,Asia-Pacific,Desktop,,,Video,,Holiday Season,30s,0.661814637,2022,December
2022-12-08,Email Marketing,Email Marketing - 4 - 2022,286.2823294,7617.814091,5984.481042,0.769240297,44.17356745,0.791790856,77.60364781,Asia-Pacific,Desktop,0.14181071,,Text,300x250,Holiday Season,,-0.214409676,2022,December
2022-12-08,Display Ads,Display Ads - 4 - 2022,713.7833954,,,,26.48876559,1.057672618,,Europe,Desktop,,,Image,300x250,Holiday Season,,,2022,December
2022-12-08,Organic Search,Organic Search - 3 - 2022,1604.062766,,,,49.20885596,0.299248506,,Asia-Pacific,Desktop,,,Video,,Holiday Season,30s,,2022,December
2022-12-08,Content Marketing,Content Marketing - 1 - 2022,1487.983521,,,,32.39991391,0.69673895,,Europe,Desktop,,,Image,728x90,Holiday Season,,,2022,December
2022-12-09,Paid Search,Paid Search - 3 - 2022,497.5713252,7857.492425,5869.624203,0.848087831,38.3465897,0.667975905,121.9806612,Latin America,Mobile,,0.273936224,Image,728x90,Holiday Season,,-0.252990154,2022,December
2022-12-09,Paid Social,Paid Social - 2 - 2022,1172.703297,6769.759088,4040.09608,0.571749685,44.01244235,0.583101603,122.3859304,Asia-Pacific,Tablet,,,Video,,Holiday Season,30s,-0.403214202,2022,December
2022-12-09,Paid Video,Paid Video - 4 - 2022,700.5710683,3975.896883,6370.397088,0.914252799,26.57242433,1.601133213,71.79956033,Europe,Desktop,,,Image,320x50,Holiday Season,,0.602254102,2022,December
2022-12-09,Affiliate Marketing,Affiliate Marketing - 2 - 2022,433.8005611,8667.500349,15472.09101,1.921072728,49.60166146,1.994329285,84.69212677,Europe,Tablet,,,Video,,Holiday Season,30s,0.785069557,2022,December
2022-12-09,Email Marketing,Email Marketing - 2 - 2022,369.8945809,6155.91162,6649.560433,0.886197366,32.17312864,1.205395355,55.07623143,Europe,Desktop,0.119506592,,Video,,Holiday Season,30s,0.080191017,2022,December
2022-12-09,Display Ads,Display Ads - 3 - 2022,46.75762663,,,,46.36291696,1.696434195,,Asia-Pacific,Tablet,,,Video,,Holiday Season,30s,,2022,December
2022-12-09,Organic Search,Organic Search - 4 - 2022,981.6566646,,,,26.42521032,0.879046282,,Asia-Pacific,Tablet,,,Image,320x50,Holiday Season,,,2022,December
2022-12-09,Content Marketing,Content Marketing - 4 - 2022,1554.50856,,,,47.48165979,0.998182775,,Europe,Mobile,,,Video,,Holiday Season,30s,,2022,December
2022-12-10,Paid Search,Paid Search - 2 - 2022,529.3008172,3073.352658,1472.710213,0.306611338,25.31313611,0.512964857,101.8703559,North America,Tablet,,0.393696861,Video,,Holiday Season,30s,-0.520813139,2022,December
2022-12-10,Paid Social,Paid Social - 2 - 2022,187.2541675,3867.420221,5444.672644,0.771924682,37.2321416,1.494556039,111.4013909,Asia-Pacific,Desktop,,,Video,,Holiday Season,30s,0.407830629,2022,December
2022-12-10,Paid Video,Paid Video - 4 - 2022,261.6215499,6737.742179,7684.727248,1.0111878,29.79436379,1.42687196,85.64402993,Europe,Desktop,,,Video,,Holiday Season,30s,0.140549318,2022,December
2022-12-10,Affiliate Marketing,Affiliate Marketing - 1 - 2022,367.7664576,6512.60729,8902.109813,1.134569216,49.94728723,1.425113277,124.4523249,North America,Tablet,,,Image,728x90,Holiday Season,,0.366904132,2022,December
2022-12-10,Email Marketing,Email Marketing - 2 - 2022,1579.318243,2829.926245,4764.085825,0.673557608,30.51075286,1.387443129,70.98709082,North America,Desktop,0.498612611,,Image,728x90,Holiday Season,,0.683466427,2022,December
2022-12-10,Display Ads,Display Ads - 3 - 2022,614.5291037,,,,55.36778814,1.323397511,,North America,Mobile,,,Text,300x250,Holiday Season,,,2022,December
2022-12-10,Organic Search,Organic Search - 4 - 2022,942.7811967,,,,55.67510958,1.247251581,,Latin America,Mobile,,,Video,,Holiday Season,30s,,2022,December
2022-12-10,Content Marketing,Content Marketing - 1 - 2022,914.0568829,,,,27.88808636,2.041052353,,Europe,Mobile,,,Image,320x50,Holiday Season,,,2022,December
2022-12-11,Paid Search,Paid Search - 2 - 2022,1567.426797,3067.050049,2769.651162,0.381028821,44.51489276,1.032574863,124.4503352,Latin America,Mobile,,0.311443598,Image,728x90,Holiday Season,,-0.096965776,2022,December
2022-12-11,Paid Social,Paid Social - 4 - 2022,446.3979875,2566.314569,2620.497443,0.401648795,23.52714405,1.011400299,54.94300373,North America,Tablet,,,Image,320x50,Holiday Season,,0.021113107,2022,December
2022-12-11,Paid Video,Paid Video - 2 - 2022,583.2210555,4472.03946,7028.232092,1.014727116,35.86915442,1.52356876,72.17257161,Asia-Pacific,Tablet,,,Video,,Holiday Season,30s,0.571594382,2022,December
2022-12-11,Affiliate Marketing,Affiliate Marketing - 1 - 2022,788.2186705,8095.07717,11334.88874,1.487656993,48.6362425,1.383000787,117.8926762,Europe,Desktop,,,Text,300x250,Holiday Season,,0.400219974,2022,December
2022-12-11,Email Marketing,Email Marketing - 3 - 2022,549.0355133,3989.089816,3121.32809,0.48844847,46.48913078,0.769123276,43.57375263,Latin America,Mobile,0.347185361,,Video,,Holiday Season,30s,-0.217533765,2022,December
2022-12-11,Display Ads,Display Ads - 2 - 2022,180.0921083,,,,45.10371803,0.940663362,,Europe,Desktop,,,Text,728x90,Holiday Season,,,2022,December
2022-12-11,Organic Search,Organic Search - 1 - 2022,82.964687,,,,31.27702514,0.979716527,,Latin America,Tablet,,,Video,,Holiday Season,30s,,2022,December
2022-12-11,Content Marketing,Content Marketing - 4 - 2022,626.2781457,,,,35.1720103,1.311276588,,Asia-Pacific,Desktop,,,Video,,Holiday Season,30s,,2022,December
2022-12-12,Paid Search,Paid Search - 4 - 2022,1112.814704,8242.656895,6514.37444,0.911907592,23.944218,0.705748056,80.09194251,Asia-Pacific,Mobile,,0.2410892,Video,,Holiday Season,30s,-0.209675409,2022,December
2022-12-12,Paid Social,Paid Social - 3 - 2022,1526.99585,2133.568181,3783.991306,0.498599414,48.96392204,1.913372034,64.45329362,Latin America,Tablet,,,Text,320x50,Holiday Season,,0.773550684,2022,December
2022-12-12,Paid Video,Paid Video - 1 - 2022,230.740317,5427.170684,9188.043024,1.167798519,39.7102782,1.689123255,43.01342914,Latin America,Mobile,,,Video,,Holiday Season,30s,0.692971082,2022,December
2022-12-12,Affiliate Marketing,Affiliate Marketing - 3 - 2022,312.8693282,6858.855245,8192.279264,1.070902662,48.33668155,1.273557025,80.49969098,Latin America,Tablet,,,Video,,Holiday Season,30s,0.194409121,2022,December
2022-12-12,Email Marketing,Email Marketing - 2 - 2022,973.2867555,12360.87924,18865.61756,2.40802876,30.14028435,1.332280663,85.29661202,North America,Tablet,0.428689807,,Image,728x90,Holiday Season,,0.526235893,2022,December
2022-12-12,Display Ads,Display Ads - 3 - 2022,437.3243551,,,,32.75931028,1.577789582,,Asia-Pacific,Desktop,,,Image,320x50,Holiday Season,,,2022,December
2022-12-12,Organic Search,Organic Search - 3 - 2022,35.4726346,,,,33.43257828,0.61007041,,Latin America,Tablet,,,Image,300x250,Holiday Season,,,2022,December
2022-12-12,Content Marketing,Content Marketing - 3 - 2022,747.0742031,,,,20.92077376,0.938873421,,North America,Desktop,,,Text,300x250,Holiday Season,,,2022,December
2022-12-13,Paid Search,Paid Search - 4 - 2022,335.2017367,6128.102637,7897.715842,1.035355665,33.58290639,1.197579892,79.18283158,Asia-Pacific,Mobile,,0.413266982,Text,728x90,Holiday Season,,0.288770164,2022,December
2022-12-13,Paid Social,Paid Social - 3 - 2022,410.4339013,4723.782705,7964.478438,1.085112138,52.28353349,1.64172814,166.5453728,North America,Desktop,,,Video,,Holiday Season,30s,0.686038274,2022,December
2022-12-13,Paid Video,Paid Video - 2 - 2022,192.1668706,7983.554286,4364.183703,0.57031598,55.92362894,0.894749929,109.2155758,Latin America,Tablet,,,Image,320x50,Holiday Season,,-0.453353288,2022,December
2022-12-13,Affiliate Marketing,Affiliate Marketing - 3 - 2022,585.799522,2761.118998,5232.072809,0.705988126,40.40323569,1.680759404,57.48082275,North America,Tablet,,,Text,300x250,Holiday Season,,0.894910293,2022,December
2022-12-13,Email Marketing,Email Marketing - 1 - 2022,231.4166167,3062.285053,3567.690813,0.528273686,38.06383972,1.061554465,71.92839173,Latin America,Desktop,0.389735735,,Video,,Holiday Season,30s,0.165042036,2022,December
2022-12-13,Display Ads,Display Ads - 3 - 2022,910.4566268,,,,21.38903847,1.342303362,,North America,Tablet,,,Text,300x250,Holiday Season,,,2022,December
2022-12-13,Organic Search,Organic Search - 3 - 2022,571.2395176,,,,55.24000434,0.931950869,,Latin America,Desktop,,,Text,320x50,Holiday Season,,,2022,December
2022-12-13,Content Marketing,Content Marketing - 2 - 2022,573.2057749,,,,20.80011023,0.648577435,,North America,Mobile,,,Image,728x90,Holiday Season,,,2022,December
2022-12-14,Paid Search,Paid Search - 1 - 2022,588.802191,12219.52199,20541.88925,2.566187204,58.05922682,1.87436389,137.8933099,Latin America,Desktop,,0.304481842,Text,728x90,Holiday Season,,0.681071425,2022,December
2022-12-14,Paid Social,Paid Social - 1 - 2022,1687.790756,1997.601728,3789.157109,0.489475903,39.51389073,1.941958117,135.1736684,Europe,Mobile,,,Text,300x250,Holiday Season,,0.89685314,2022,December
2022-12-14,Paid Video,Paid Video - 3 - 2022,486.1854876,6691.692912,7479.292707,1.02762393,34.07789779,1.064737789,69.8286081,North America,Tablet,,,Text,320x50,Holiday Season,,0.117698138,2022,December
2022-12-14,Affiliate Marketing,Affiliate Marketing - 3 - 2022,287.8657392,9941.293964,19316.92059,2.388015555,56.97265414,1.95941007,77.55128812,North America,Tablet,,,Text,300x250,Holiday Season,,0.943099225,2022,December
2022-12-14,Email Marketing,Email Marketing - 4 - 2022,704.2649016,4411.939609,7920.142921,0.975730821,20.82161276,1.630399014,98.78730549,Asia-Pacific,Mobile,0.2083633,,Image,320x50,Holiday Season,,0.795161227,2022,December
2022-12-14,Display Ads,Display Ads - 3 - 2022,958.8336408,,,,43.15561342,1.058778121,,Latin America,Mobile,,,Text,728x90,Holiday Season,,,2022,December
2022-12-14,Organic Search,Organic Search - 1 - 2022,750.41912,,,,41.59622496,1.49286376,,Asia-Pacific,Tablet,,,Text,300x250,Holiday Season,,,2022,December
2022-12-14,Content Marketing,Content Marketing - 4 - 2022,1353.196208,,,,29.02993909,0.990716755,,North America,Desktop,,,Image,728x90,Holiday Season,,,2022,December
2022-12-15,Paid Search,Paid Search - 3 - 2022,543.2474614,3917.154261,5095.324923,0.775026922,37.41065917,1.339796042,107.7575727,North America,Desktop,,0.387056898,Text,728x90,Holiday Season,,0.300772087,2022,December
2022-12-15,Paid Social,Paid Social - 1 - 2022,251.4939433,5754.712748,3272.839972,0.446432865,45.92807905,0.643774556,90.81496056,North America,Tablet,,,Text,728x90,Holiday Season,,-0.43127657,2022,December
2022-12-15,Paid Video,Paid Video - 1 - 2022,344.215903,6126.712117,9231.066045,1.241892265,49.04878639,1.680884886,98.91355197,Europe,Mobile,,,Text,320x50,Holiday Season,,0.506691659,2022,December
2022-12-15,Affiliate Marketing,Affiliate Marketing - 2 - 2022,613.8075961,7487.258643,3948.061986,0.567050583,20.04397156,0.759704964,61.16234523,North America,Tablet,,,Image,300x250,Holiday Season,,-0.472695926,2022,December
2022-12-15,Email Marketing,Email Marketing - 1 - 2022,557.7853408,9091.270199,15551.30889,2.020859407,57.32048072,1.66070958,61.16303117,North America,Desktop,0.167198712,,Text,728x90,Holiday Season,,0.710576031,2022,December
2022-12-15,Display Ads,Display Ads - 3 - 2022,1216.405212,,,,26.30019857,1.817326731,,North America,Tablet,,,Video,,Holiday Season,30s,,2022,December
2022-12-15,Organic Search,Organic Search - 2 - 2022,1683.329301,,,,29.30956015,0.934419683,,North America,Mobile,,,Video,,Holiday Season,30s,,2022,December
2022-12-15,Content Marketing,Content Marketing - 4 - 2022,369.988827,,,,30.48756512,1.037945166,,Europe,Mobile,,,Video,,Holiday Season,30s,,2022,December
2022-12-16,Paid Search,Paid Search - 2 - 2022,507.9920515,9695.66237,11723.86623,1.526984962,21.45065966,1.145252062,100.7594193,Latin America,Mobile,,0.287387301,Text,320x50,Holiday Season,,0.209186725,2022,December
2022-12-16,Paid Social,Paid Social - 4 - 2022,276.6033438,2082.682595,2627.320982,0.382157657,24.95771951,1.23050351,114.2104662,Europe,Desktop,,,Text,320x50,Holiday Season,,0.261508109,2022,December
2022-12-16,Paid Video,Paid Video - 1 - 2022,600.1208888,8386.93561,7799.061042,1.070284115,59.68272006,1.011350795,152.7170117,North America,Mobile,,,Text,320x50,Holiday Season,,-0.070094084,2022,December
2022-12-16,Affiliate Marketing,Affiliate Marketing - 2 - 2022,551.7566864,10944.20891,14944.01835,1.918823362,32.56017466,1.115631597,64.21310846,Europe,Tablet,,,Image,300x250,Holiday Season,,0.365472687,2022,December
2022-12-16,Email Marketing,Email Marketing - 1 - 2022,552.1832117,4293.468048,4236.481294,0.5499306,24.63931449,0.903826301,83.27720899,Europe,Mobile,0.450721664,,Video,,Holiday Season,30s,-0.013272896,2022,December
2022-12-16,Display Ads,Display Ads - 3 - 2022,643.3414169,,,,24.39594973,0.174655119,,North America,Desktop,,,Text,728x90,Holiday Season,,,2022,December
2022-12-16,Organic Search,Organic Search - 1 - 2022,262.8388788,,,,48.86706158,0.289966937,,Asia-Pacific,Desktop,,,Video,,Holiday Season,30s,,2022,December
2022-12-16,Content Marketing,Content Marketing - 3 - 2022,1793.692242,,,,54.0844388,0.511385157,,North America,Desktop,,,Image,300x250,Holiday Season,,,2022,December
2022-12-17,Paid Search,Paid Search - 3 - 2022,266.1776955,4175.35273,7104.715906,0.96085041,30.29351232,1.863851923,72.56533237,North America,Mobile,,0.449408122,Image,728x90,Holiday Season,,0.7015846,2022,December
2022-12-17,Paid Social,Paid Social - 3 - 2022,197.3168468,1927.417577,4551.238303,0.67208576,20.92398686,2.052244252,102.0665122,Asia-Pacific,Tablet,,,Video,,Holiday Season,30s,1.361314101,2022,December
2022-12-17,Paid Video,Paid Video - 2 - 2022,249.3121655,9431.85445,10861.4918,1.419871837,28.74306452,1.05181975,56.42318812,Asia-Pacific,Desktop,,,Image,320x50,Holiday Season,,0.151575426,2022,December
2022-12-17,Affiliate Marketing,Affiliate Marketing - 4 - 2022,778.6593013,8654.339004,10681.36423,1.477401494,22.46279387,1.385725097,75.10699745,North America,Mobile,,,Text,320x50,Holiday Season,,0.234220686,2022,December
2022-12-17,Email Marketing,Email Marketing - 1 - 2022,364.6546603,8633.462544,6189.804249,0.858596225,24.36485169,0.862291928,56.96288564,Europe,Desktop,0.183621598,,Image,728x90,Holiday Season,,-0.283044987,2022,December
2022-12-17,Display Ads,Display Ads - 4 - 2022,94.05150899,,,,37.14467995,1.300840653,,Europe,Mobile,,,Image,300x250,Holiday Season,,,2022,December
2022-12-17,Organic Search,Organic Search - 1 - 2022,1401.527659,,,,29.22772204,0.49548185,,North America,Tablet,,,Image,320x50,Holiday Season,,,2022,December
2022-12-17,Content Marketing,Content Marketing - 2 - 2022,1483.542222,,,,40.74059966,1.383555527,,North America,Desktop,,,Text,320x50,Holiday Season,,,2022,December
2022-12-18,Paid Search,Paid Search - 1 - 2022,622.6314473,9724.718686,18750.49343,2.371736476,30.05245187,1.884225217,56.3920377,Asia-Pacific,Tablet,,0.480408959,Image,300x250,Holiday Season,,0.928127079,2022,December
2022-12-18,Paid Social,Paid Social - 1 - 2022,170.1089736,5443.331099,4154.681384,0.602665592,57.69855026,0.596355106,89.50765567,Asia-Pacific,Tablet,,,Image,300x250,Holiday Season,,-0.236739175,2022,December
2022-12-18,Paid Video,Paid Video - 1 - 2022,298.5391295,2713.692411,4434.00257,0.599872208,56.26387962,1.705573064,67.66253193,Asia-Pacific,Mobile,,,Image,300x250,Holiday Season,,0.633937049,2022,December
2022-12-18,Affiliate Marketing,Affiliate Marketing - 2 - 2022,613.0277779,10612.66055,5489.797777,0.782604728,42.43737729,0.580023531,63.73707133,Asia-Pacific,Tablet,,,Image,320x50,Holiday Season,,-0.482712393,2022,December
2022-12-18,Email Marketing,Email Marketing - 3 - 2022,351.9698903,2378.297443,3050.37032,0.477245442,34.25042549,1.134452694,40.07532052,Europe,Desktop,0.386039248,,Video,,Holiday Season,30s,0.282585712,2022,December
2022-12-18,Display Ads,Display Ads - 3 - 2022,894.6004693,,,,35.06985249,0.710750457,,Latin America,Mobile,,,Text,728x90,Holiday Season,,,2022,December
2022-12-18,Organic Search,Organic Search - 4 - 2022,0.0,,,,36.62436378,1.145488048,,Europe,Tablet,,,Image,320x50,Holiday Season,,,2022,December
2022-12-18,Content Marketing,Content Marketing - 4 - 2022,111.515337,,,,48.99577911,0.731612895,,Europe,Tablet,,,Image,300x250,Holiday Season,,,2022,December
2022-12-19,Paid Search,Paid Search - 1 - 2022,639.8750778,9551.70643,10269.02274,1.356446941,38.03975415,1.092243102,142.2861693,Asia-Pacific,Tablet,,0.390872754,Video,,Holiday Season,30s,0.075098237,2022,December
2022-12-19,Paid Social,Paid Social - 1 - 2022,301.9678469,5044.073017,5791.679733,0.751735549,54.48876249,1.062645764,58.99156698,North America,Mobile,,,Text,320x50,Holiday Season,,0.148214888,2022,December
2022-12-19,Paid Video,Paid Video - 1 - 2022,373.2350144,9858.698292,9492.644119,1.202424053,57.8432125,0.85736681,105.128579,Latin America,Tablet,,,Video,,Holiday Season,30s,-0.037130072,2022,December
2022-12-19,Affiliate Marketing,Affiliate Marketing - 1 - 2022,329.3720483,5157.466429,7080.189932,0.918766081,33.26513031,1.699052865,71.28742261,Latin America,Mobile,,,Video,,Holiday Season,30s,0.372803881,2022,December
2022-12-19,Email Marketing,Email Marketing - 3 - 2022,277.733727,5553.158816,10346.71144,1.357399107,42.2653926,1.551275085,127.0466705,North America,Desktop,0.109147134,,Video,,Holiday Season,30s,0.863211874,2022,December
2022-12-19,Display Ads,Display Ads - 4 - 2022,352.5087758,,,,23.70637303,1.241174659,,Asia-Pacific,Desktop,,,Text,320x50,Holiday Season,,,2022,December
2022-12-19,Organic Search,Organic Search - 4 - 2022,1343.191715,,,,28.08190496,0.689228195,,Europe,Mobile,,,Image,300x250,Holiday Season,,,2022,December
2022-12-19,Content Marketing,Content Marketing - 3 - 2022,289.337592,,,,36.59595864,0.786078029,,Asia-Pacific,Mobile,,,Video,,Holiday Season,30s,,2022,December
2022-12-20,Paid Search,Paid Search - 1 - 2022,598.2584139,3232.698403,5741.718514,0.780589392,28.11321227,1.822853633,86.43885885,Asia-Pacific,Desktop,,0.164777004,Video,,Holiday Season,30s,0.776138012,2022,December
2022-12-20,Paid Social,Paid Social - 1 - 2022,526.8919719,4608.111595,6766.556908,0.945556484,54.87566611,1.119122047,138.9522618,Europe,Tablet,,,Video,,Holiday Season,30s,0.468401268,2022,December
